"APC" "KRAS" "TP53" "PIK3CA" "Exist"
"5955" 0 0 0 0 0
"5956" 0.0553691275167784 0 0.0218120805369128 0.0503355704697987 1
"5957" 0.0489556135770235 0.000652741514360313 0.00130548302872063 0.0110966057441253 1
"5958" 0 0 0 0 0
"5959" 0 0 0 0 0
"5960" 0.173780487804878 0.0167682926829268 0.038109756097561 0.0625 1
"5961" 0.179174484052533 0.000938086303939962 0.0075046904315197 0.00750469043151969 1
"5962" 0.5 0 0 0 1
"5963" 0.0809037900874636 0.0021865889212828 0.00728862973760932 0.00510204081632653 1
"5964" 0.0301136363636364 0.00227272727272727 0 0.0193181818181818 1
"5965" 0 0 0 0 0
"5966" 0.0957592339261286 0.00615595075239398 0.0109439124487004 0.0177838577291382 1
"5967" 0 0 0 0 0
"5968" 0 0 0 0 0
"5969" 0 0 0 0 0
"5970" 0 0 0 0 0
"5971" 0.11266447368421 0.00822368421052631 0.0189144736842105 0.0419407894736843 1
"5972" 0.0411499436302142 0.00056369785794814 0.00169109357384442 0.00620067643742954 1
"5973" 0.0537084398976983 0.00127877237851662 0.00255754475703325 0.0364450127877238 1
"5974" 0 0 0 0 0
"5975" 0.0621572212065813 0.00914076782449726 0.0329067641681902 0.0429616087751371 1
"5976" 0.0526315789473684 0.054093567251462 0 0.0701754385964913 1
"5977" 0 0 0 0 0
"5978" 0.104885057471264 0 0.0100574712643678 0.0919540229885056 1
"5979" 0 0 0 0 0
"5980" 0.220116618075802 0.00728862973760933 0.032069970845481 0.0335276967930029 1
"5981" 0.0333333333333333 0 0.0018018018018018 0.0567567567567567 1
"5982" 0 0 0 0 0
"5983" 0.14540059347181 0 0 0.0103857566765579 1
"5984" 0.0787610619469027 0.00442477876106195 0.00265486725663717 0.00265486725663717 1
"5985" 0.162125340599455 0.0190735694822888 0.00681198910081744 0.05858310626703 1
"5986" 0 0 0 0 0
"5987" 0 0 0 0 0
"5988" 0.0361675126903553 0.0126903553299492 0.0031725888324873 0.032994923857868 1
"5989" 0 0 0 0 0
"5990" 0 0 0 0 0
"5991" 0.0662650602409638 0.0111876075731497 0 0.0146299483648881 1
"5992" 0.0914429530201343 0.00251677852348993 0.000838926174496644 0.0159395973154362 1
"5993" 0.146892655367232 0.00282485875706215 0.00141242937853107 0.0268361581920904 1
"5994" 0.0535714285714286 0 0 0 1
"5995" 0.0446175637393768 0.00495750708215296 0.00779036827195467 0.028328611898017 1
"5996" 0 0 0 0 0
"5997" 0.0193661971830986 0.00293427230046948 0.00293427230046948 0.0123239436619718 1
"5998" 0 0 0 0 0
"5999" 0 0 0 0 0
"6000" 0 0 0 0 1
"6001" 0.147403685092127 0.0016750418760469 0.0410385259631491 0.0427135678391961 1
"6002" 0.0236720554272517 0.00288683602771362 0.00519630484988453 0.016743648960739 1
"6003" 0 0 0 0 0
"6004" 0.0977011494252873 0.0108556832694764 0.0191570881226053 0.0357598978288633 1
"6005" 0.0765765765765765 0 0.0306306306306306 0.0261261261261261 1
"6006" 0.0348684210526316 0 0.0217105263157895 0.0105263157894737 1
"6007" 0 0 0 0 0
"6008" 0 0 0 0 0
"6009" 0 0 0 0 0
"6010" 0.16 0 0.14 0 1
"6011" 0.0330788804071247 0.000636132315521629 0 0.0120865139949109 1
"6012" 0.574192277383767 0.264420803782506 0.00531914893617021 0.505831363278172 1
"6013" 0 0 0 0 0
"6014" 0.0655737704918032 0 0 0.0983606557377049 1
"6015" 0 0 0 0 0
"6016" 0 0 0 0 1
"6017" 0.52 0 0 0.08 1
"6018" 0 0 0 0 0
"6019" 0 0 0 0 0
"6020" 0 0 0 0 0
"6021" 0.119402985074627 0.000932835820895522 0.00746268656716418 0.0195895522388059 1
"6022" 0.0184971098265896 0 0.00346820809248554 0.0358381502890173 1
"6023" 0.113556338028169 0.00440140845070423 0.000880281690140845 0.0862676056338028 1
"6024" 0 0 0 0 0
"6025" 0.0397260273972603 0.00205479452054795 0.00205479452054795 0.0123287671232877 1
"6026" 0 0 0 0 0
"6027" 0 0 0 0 0
"6028" 0 0 0 0 0
"6029" 0.0322398190045249 0.00395927601809955 0.00622171945701358 0.0243212669683258 1
"6030" 0 0 0 0 0
"6031" 0.0193208430913349 0.00175644028103044 0.00175644028103044 0.0105386416861827 1
"6032" 0.0645833333333334 0 0.00763888888888889 0.0263888888888889 1
"6033" 0.0809716599190283 0 0.0212550607287449 0.0232793522267207 1
"6034" 0 0 0 0 0
"6035" 0.112284069097889 0 0.00287907869481766 0.0191938579654511 1
"6036" 0.126998223801066 0.00088809946714032 0.00621669626998224 0.0426287744227354 1
"6037" 0 0 0 0 0
"6038" 0 0 0 0 0
"6039" 0.0933412604042806 0.000594530321046373 0.00535077288941736 0.0243757431629013 1
"6040" 0 0 0 0 1
"6041" 0 0 0 0 0
"6042" 0.051699716713881 0.00779036827195468 0.00495750708215297 0.0198300283286119 1
"6043" 0 0 0 0 0
"6044" 0.0185185185185185 0.00168350168350168 0.00673400673400674 0.00392817059483726 1
"6045" 0 0 0 0 0
"6046" 0 0 0 0 0
"6047" 0.0281456953642384 0 0.0364238410596027 0.0033112582781457 1
"6048" 0.15987460815047 0.00313479623824451 0.00626959247648903 0.0987460815047022 1
"6049" 0.0224466891133558 0.00112233445566779 0.00280583613916947 0.00392817059483726 1
"6050" 0 0 0 0 0
"6051" 0.0517647058823529 0.00705882352941177 0.00294117647058823 0.0135294117647059 1
"6052" 0.111111111111111 0 0.166666666666667 0 1
"6053" 0 0 0 0 0
"6054" 0 0 0 0 0
"6055" 0 0 0 0 0
"6056" 0 0 0 0 0
"6057" 0 0 0 0 0
"6058" 0.115894039735099 0.00827814569536424 0.00662251655629139 0.0463576158940397 1
"6059" 0.128863735306922 0.022202873313017 0.0243796255986069 0.805398345668263 1
"6060" 0 0 0 0 0
"6061" 0 0 0 0 0
"6062" 0 0 0 0 0
"6063" 0 0 0 0 0
"6064" 0 0 0 0 0
"6065" 0 0 0 0 0
"6066" 0.0183431952662722 0.00118343195266272 0.00236686390532544 0.0112426035502959 1
"6067" 0 0 0 0 1
"6068" 0 0 0 0 1
"6069" 0.0215617715617716 0 0.00874125874125876 0.0110722610722611 1
"6070" 0 0 0 0 0
"6071" 0 0 0 0 0
"6072" 0.0962199312714777 0.000859106529209622 0.00515463917525773 0.0498281786941581 1
"6073" 0.0853432282003711 0.00371057513914657 0.00278293135435992 0.0315398886827458 1
"6074" 0 0 0 0 0
"6075" 0 0 0 0 0
"6076" 0 0 0 0 0
"6077" 0 0 0 0 0
"6078" 0 0 0 0 0
"6079" 0.1003861003861 0.000965250965250965 0.027992277992278 0.027992277992278 1
"6080" 0.198170731707317 0.0167682926829269 0.0625 0.0121951219512195 1
"6081" 0 0 0 0 0
"6082" 0 0 0 0 0
"6083" 0.0561959654178675 0 0 0.0172910662824208 1
"6084" 0.0648967551622419 0.0324483775811209 0.00294985250737463 0.0825958702064896 1
"6085" 0 0 0 0 0
"6086" 0 0 0 0 0
"6087" 0 0 0 0 0
"6088" 0.0420819490586932 0.00221483942414175 0.00498338870431893 0.0232558139534883 1
"6089" 0.169724770642202 0.0174311926605504 0.0128440366972477 0.0431192660550459 1
"6090" 0 0 0 0 0
"6091" 0 0 0 0 0
"6092" 0 0 0 0 0
"6093" 0 0 0 0 0
"6094" 0 0 0 0 0
"6095" 0 0 0 0.0833333333333334 1
"6096" 0 0 0 0.142857142857143 1
"6097" 0.4375 0 0 0 1
"6098" 0.0546605293440736 0 0.00690448791714615 0.00517836593785961 1
"6099" 0.0764075067024129 0 0.00536193029490616 0.0368632707774799 1
"6100" 0 0 0 0 0
"6101" 0.0415204678362573 0 0.00116959064327485 0.00584795321637426 1
"6102" 0.0659722222222223 0.00520833333333333 0.0130208333333333 0.0329861111111112 1
"6103" 0 0 0 0 0
"6104" 0.4375 0 0 0.1875 1
"6105" 0 0 0 0 0
"6106" 0 0 0 0 0
"6107" 0.1 0 0.34 0.01 1
"6108" 0 0 0 0 0
"6109" 0.4140625 0.0078125 0.0078125 0.015625 1
"6110" 0 0 0 0 0
"6111" 0 0 0 0 0
"6112" 0.0243055555555556 0 0.00115740740740741 0.00578703703703704 1
"6113" 0 0 0 0 0
"6114" 0 0 0 0 0
"6115" 0 0 0 0 0
"6116" 0 0 0 0 0
"6117" 0 0 0 0 0
"6118" 0.108766233766234 0.00811688311688312 0.025974025974026 0.0194805194805195 1
"6119" 0.0431131019036954 0 0.00671892497200448 0.00783874580067188 1
"6120" 0 0 0 0 0
"6121" 0.0244630071599045 0.0071599045346062 0 0.0137231503579952 1
"6122" 0 0 0 0 0
"6123" 0.0476190476190476 0 0 0 1
"6124" 0 0 0 0 0
"6125" 0 0 0 0 0
"6126" 0 0 0 0 0
"6127" 0.114840989399293 0.00530035335689046 0.0229681978798587 0.0618374558303888 1
"6128" 0 0 0 0 0
"6129" 0 0 0 0 0
"6130" 0 0 0 0 0
"6131" 0.134105960264901 0.0231788079470199 0 0.0033112582781457 1
"6132" 0.0133630289532294 0 0.00167037861915367 0.00723830734966593 1
"6133" 0.126388888888889 0 0.0111111111111111 0.0541666666666666 1
"6134" 0.0315217391304348 0.00163043478260869 0.0130434782608696 0.00706521739130435 1
"6135" 0.0625 0 0.00634057971014493 0.0217391304347826 1
"6136" 0.290816326530612 0 0.0102040816326531 0.0136054421768707 1
"6137" 0 0 0 0 0
"6138" 0.0443989071038251 0 0.0075136612021858 0.0136612021857924 1
"6139" 0.185126582278481 0.00632911392405063 0.00316455696202532 0.0332278481012659 1
"6140" 0.132835820895522 0.026865671641791 0.00298507462686567 0.0164179104477612 1
"6141" 0 0 0 0 0
"6142" 0 0 0 0 0
"6143" 0 0 0 0.015625 1
"6144" 0 0 0 0 0
"6145" 0.0276523702031602 0.00112866817155756 0.00169300225733634 0.00733634311512415 1
"6146" 0.127329192546584 0.0077639751552795 0.0077639751552795 0.0077639751552795 1
"6147" 0 0 0 0 0
"6148" 0.0550724637681159 0.0036231884057971 0.0036231884057971 0.0130434782608696 1
"6149" 0 0 0 0 0
"6150" 0 0 0 0 0
"6151" 0 0 0 0 0
"6152" 0.0630081300813008 0.0013550135501355 0.0013550135501355 0.0142276422764228 1
"6153" 0.0761904761904761 0.0102040816326531 0.0122448979591837 0.0605442176870749 1
"6154" 0 0 0 0 0
"6155" 0.0886287625418061 0.00167224080267559 0.0150501672240803 0.0551839464882944 1
"6156" 0 0 0 0 0
"6157" 0 0 0 0 0
"6158" 0.0625 0 0.1640625 0.1953125 1
"6159" 0 0 0 0 0
"6160" 0 0 0 0 0
"6161" 0.0246189917936694 0.00175849941383353 0.00527549824150058 0.0123094958968347 1
"6162" 0.13301282051282 0.0016025641025641 0.0592948717948718 0.0384615384615384 1
"6163" 0.0167243367935409 0.00461361014994233 0.000576701268742791 0.0121107266435986 1
"6164" 0.0236486486486487 0.000563063063063063 0.00168918918918919 0.0168918918918919 1
"6165" 0.0236051502145923 0 0.0026824034334764 0.013412017167382 1
"6166" 0.0720338983050848 0.00254237288135593 0.011864406779661 0.0110169491525424 1
"6167" 0 0 0 0 0
"6168" 0.0199089874857793 0.00170648464163823 0.00113765642775882 0.00739476678043231 1
"6169" 0.0328425821064553 0 0.00453001132502831 0.0107587768969422 1
"6170" 0.045822102425876 0.000673854447439353 0.00134770889487871 0.022911051212938 1
"6171" 0.409090909090908 0 0.0454545454545455 0 1
"6172" 0.0247191011235955 0.00337078651685393 0.00112359550561798 0.0106741573033708 1
"6173" 0.0227272727272727 0 0 0.0454545454545454 1
"6174" 0 0 0 0 0
"6175" 0 0 0 0 0
"6176" 0.25 0 0 0 1
"6177" 0 0 0 0 0
"6178" 0 0 0 0 0
"6179" 0 0 0 0 0
"6180" 0.116766467065868 0.000998003992015968 0.00199600798403194 0.0219560878243513 1
"6181" 0.0838414634146341 0 0.00304878048780488 0.00609756097560976 1
"6182" 0 0 0 0 0
"6183" 0 0 0 0 0
"6184" 0 0 0 0 0
"6185" 0.0408626560726447 0.00340522133938706 0.00851305334846765 0.0113507377979569 1
"6186" 0.0539488320355951 0.000556173526140156 0.00889877641824249 0.00278086763070078 1
"6187" 0 0 0 0 0
"6188" 0.16235632183908 0 0.0014367816091954 0.0186781609195402 1
"6189" 0.0625 0 0 0.05 1
"6190" 0 0 0 0 0
"6191" 0 0 0 0 0
"6192" 0.119631901840491 0.0414110429447853 0.00613496932515338 0.00460122699386502 1
"6193" 0 0 0 0 0
"6194" 0 0 0 0 0
"6195" 0.0862068965517242 0 0.00313479623824451 0.0423197492163009 1
"6196" 0 0 0 0 0
"6197" 0 0 0 0 0
"6198" 0 0 0 0 0
"6199" 0 0 0 0 0
"6200" 0.158967391304348 0 0.00543478260869565 0.00543478260869565 1
"6201" 0 0 0 0 0
"6202" 0.0395642201834862 0.000573394495412844 0.00229357798165138 0.00630733944954128 1
"6203" 0 0 0 0 0
"6204" 0.362068965517242 0 0 0 1
"6205" 0 0 0 0 0
"6206" 0 0 0 0 0
"6207" 0 0 0 0 1
"6208" 0 0 0 0 0
"6209" 0 0 0 0 0
"6210" 0 0 0 0 0
"6211" 0 0 0 0 0
"6212" 0.0537459283387623 0 0.0228013029315961 0.0553745928338763 1
"6213" 0 0 0 0 0
"6214" 0 0 0 0 0
"6215" 0.0797101449275363 0.000658761528326746 0.00592885375494072 0.0520421607378128 1
"6216" 0.0466666666666667 0.00181818181818182 0.00363636363636363 0.00545454545454545 1
"6217" 0 0 0 0 0
"6218" 0 0 0 0.230769230769231 1
"6219" 0.024 0 0.00342857142857143 0.0057142857142857 1
"6220" 0.116477272727273 0.00426136363636364 0 0.00426136363636364 1
"6221" 0.0232974910394265 0.001194743130227 0.0041816009557945 0.0137395459976105 1
"6222" 0 0 0 0 0
"6223" 0 0 0 0 0
"6224" 0 0 0 0 0
"6225" 0.0285412262156448 0.00105708245243129 0.0100422832980972 0.0105708245243129 1
"6226" 0 0 0 0 0
"6227" 0 0 0 0 0
"6228" 0.0212527964205817 0.00167785234899329 0.00167785234899329 0.0167785234899329 1
"6229" 0 0 0 0 0
"6230" 0 0 0 0 0
"6231" 0.0883424408014572 0.01183970856102 0.00819672131147541 0.0573770491803279 1
"6232" 0.0594919786096257 0.000668449197860963 0.0133689839572193 0.0127005347593583 1
"6233" 0 0 0 0 0
"6234" 0.107758620689655 0.0100574712643678 0.00862068965517241 0.0244252873563218 1
"6235" 0.0277777777777778 0 0 0 1
"6236" 0.0685950413223141 0.00165289256198347 0.0231404958677686 0.0454545454545454 1
"6237" 0 0 0 0 0
"6238" 0.0269636576787808 0.00527549824150058 0.00996483001172333 0.00879249706916765 1
"6239" 0.196476964769648 0.029810298102981 0 0.048780487804878 1
"6240" 0 0 0 0 0
"6241" 0.527777777777778 0 0 0 1
"6242" 0 0 0 0 0
"6243" 0.180597014925373 0.0134328358208955 0.00895522388059702 0.0313432835820896 1
"6244" 0 0 0 0 0
"6245" 0.0232288037166086 0 0.00174216027874565 0.0116144018583043 1
"6246" 0 0 0 0 0
"6247" 0.136443661971831 0.000880281690140845 0.0316901408450704 0.0123239436619718 1
"6248" 0 0 0 0 0
"6249" 0.0887850467289719 0.0102803738317757 0 0.0327102803738318 1
"6250" 0.0377252252252252 0 0.00168918918918919 0.00394144144144144 1
"6251" 0 0 0 0 1
"6252" 0 0 0 0 0
"6253" 0.125 0.000874125874125874 0 0.0174825174825175 1
"6254" 0.159774436090226 0 0.00093984962406015 0.0234962406015038 1
"6255" 0 0 0 0 0
"6256" 0.1796875 0.0277777777777778 0 0.0512152777777778 1
"6257" 0.0296127562642369 0 0.00227790432801822 0.0125284738041002 1
"6258" 0.0244755244755245 0.00116550116550117 0.00174825174825175 0.00407925407925408 1
"6259" 0.113513513513513 0 0 0.0198198198198198 1
"6260" 0 0 0 0 0
"6261" 0.0726666666666667 0.002 0 0.01 1
"6262" 0 0 0 0.0625 1
"6263" 0.038056206088993 0 0.000585480093676815 0.00351288056206089 1
"6264" 0 0 0 0 0
"6265" 0.0720653789004458 0.000742942050520059 0.00222882615156018 0.0193164933135215 1
"6266" 0 0 0 0 0
"6267" 0 0 0 0 0
"6268" 0.25 0 0 0.25 1
"6269" 0 0 0 0 0
"6270" 0.0892857142857143 0 0.160714285714286 0.00892857142857143 1
"6271" 0.0148188803512623 0.00109769484083425 0.0109769484083425 0.00878155872667399 1
"6272" 0.446564885496183 0.00572519083969466 0.00572519083969466 0.0229007633587786 1
"6273" 0.0422297297297297 0.0109797297297297 0.00591216216216216 0.0472972972972973 1
"6274" 0 0 0 0 0
"6275" 0.0127906976744186 0.00697674418604652 0 0.0145348837209302 1
"6276" 0.143952299829642 0.000851788756388416 0.0195911413969336 0.0613287904599659 1
"6277" 0.0707236842105263 0 0 0.0822368421052631 1
"6278" 0.0456062291434928 0 0.00111234705228031 0.0111234705228031 1
"6279" 0.0572207084468665 0 0.0115803814713896 0.0136239782016349 1
"6280" 0 0 0 0 0
"6281" 0 0 0 0 0
"6282" 0.0293791574279379 0.00110864745011086 0.00277161862527716 0.0254988913525499 1
"6283" 0.0252347417840375 0.00469483568075118 0.000586854460093897 0.0234741784037559 1
"6284" 0.0790273556231003 0 0.0151975683890578 0.0744680851063829 1
"6285" 0 0 0 0 0
"6286" 0 0 0 0 0
"6287" 0 0 0 0 0
"6288" 0.0482529118136439 0.00249584026622296 0.019134775374376 0.0482529118136439 1
"6289" 0 0 0 0 0
"6290" 0 0 0 0 0
"6291" 0.0781818181818181 0 0.00272727272727273 0.00636363636363637 1
"6292" 0 0 0 0 0
"6293" 0 0 0 0 0
"6294" 0 0 0 0 1
"6295" 0 0 0 0 0
"6296" 0 0 0 0 0
"6297" 0 0 0 0 1
"6298" 0.108832807570978 0 0 0.0362776025236593 1
"6299" 0 0 0 0 0
"6300" 0 0 0 0 0
"6301" 0 0 0 0 0
"6302" 0 0 0 0 0
"6303" 0.0676056338028168 0.000704225352112676 0.00774647887323944 0.0133802816901408 1
"6304" 0 0 0 0 0
"6305" 0.0622641509433963 0.00314465408805031 0.0232704402515723 0.0132075471698113 1
"6306" 0.135454545454546 0 0.0290909090909091 0.0163636363636364 1
"6307" 0 0 0 0 0
"6308" 0 0 0 0 0
"6309" 0 0 0 0 0
"6310" 0 0 0 0 0
"6311" 0 0.132075471698113 0 0.00943396226415094 1
"6312" 0.113157894736842 0.0043859649122807 0.0149122807017544 0.0245614035087719 1
"6313" 0 0 0 0 0
"6314" 0.045876887340302 0 0.0133565621370499 0.00522648083623693 1
"6315" 0.0374331550802139 0.00401069518716577 0.0327540106951872 0.0153743315508022 1
"6316" 0 0 0 0 0
"6317" 0.0163934426229508 0 0 0.0163934426229508 1
"6318" 0 0 0 0 0
"6319" 0 0 0 0 0
"6320" 0 0 0 0 0
"6321" 0 0 0 0 0
"6322" 0.0592469545957918 0.00110741971207087 0.00775193798449612 0.0271317829457365 1
"6323" 0.086607142857143 0.00357142857142857 0.0142857142857143 0.0232142857142857 1
"6324" 0 0 0 0 0
"6325" 0 0 0 0 0
"6326" 0.114285714285714 0 0 0.185714285714286 1
"6327" 0.0243055555555556 0 0.0115740740740741 0.0150462962962963 1
"6328" 0.0319573901464713 0 0.0033288948069241 0.0286284953395473 1
"6329" 0.0844980940279542 0 0.0266836086404066 0.0247776365946633 1
"6330" 0.112903225806452 0 0 0.403225806451613 1
"6331" 0.0428571428571429 0 0.0021978021978022 0.010989010989011 1
"6332" 0 0 0 0 0
"6333" 0.0362637362637363 0 0.00164835164835165 0.00384615384615385 1
"6334" 0.0417142857142857 0 0.00228571428571428 0.00228571428571428 1
"6335" 0.0128939828080229 0.00286532951289398 0.0315186246418338 0.0458452722063037 1
"6336" 0.0488810365135453 0 0.00235571260306242 0.0182567726737338 1
"6337" 0.107142857142857 0 0.0357142857142857 0.0357142857142857 1
"6338" 0 0 0 0 0
"6339" 0 0 0 0 0
"6340" 0 0 0 0 0
"6341" 0.0719557195571955 0 0.0156826568265683 0.014760147601476 1
"6342" 0 0 0 0 0
"6343" 0.0714285714285714 0.021594684385382 0 0.0514950166112956 1
"6344" 0.0675862068965517 0.00689655172413794 0.00551724137931034 0.0241379310344828 1
"6345" 0 0 0 0 0
"6346" 0.131481481481481 0.0037037037037037 0.000925925925925926 0.0435185185185185 1
"6347" 0.0918367346938775 0 0.0204081632653061 0 1
"6348" 0 0 0 0 0
"6349" 0.333333333333333 0 0.5 0 1
"6350" 0.5 0 0 0.527777777777778 1
"6351" 0 0 0 0 0
"6352" 0.0931307793923381 0.0191545574636724 0.00924702774108323 0.0455746367239102 1
"6353" 0 0 0 0 0
"6354" 0.0645645645645645 0.012012012012012 0.042042042042042 0.003003003003003 1
"6355" 0 0 0 0 0
"6356" 0.0192307692307692 0 0.00641025641025641 0.147435897435897 1
"6357" 0.0353881278538813 0.000570776255707763 0.00285388127853882 0.0108447488584475 1
"6358" 0 0 0 0 0
"6359" 0.0656836461126005 0.00201072386058981 0.00804289544235925 0.00402144772117962 1
"6360" 0.0310668229777257 0 0.00351699882766706 0.0158264947245018 1
"6361" 0 0 0 0 0
"6362" 0 0 0 0 0
"6363" 0 0 0 0 0
"6364" 0 0 0 0 1
"6365" 0.106508875739645 0 0.0187376725838264 0.0108481262327416 1
"6366" 0.0828804347826086 0 0.000679347826086957 0.00543478260869565 1
"6367" 0 0 0 0 0
"6368" 0.0565878378378378 0.0219594594594595 0 0.03125 1
"6369" 0.0621693121693121 0.00132275132275132 0.000661375661375661 0.00992063492063492 1
"6370" 0 0 0 0 0
"6371" 0.0471976401179941 0 0.0088495575221239 0.00294985250737463 1
"6372" 0.161194029850746 0 0.0492537313432836 0.00447761194029851 1
"6373" 0 0 0 0 0
"6374" 0 0 0 0 0
"6375" 0.0443107221006564 0.00218818380743983 0.00273522975929978 0.012035010940919 1
"6376" 0 0 0 0 0
"6377" 0 0 0 0 0
"6378" 0.313131313131313 0 0.0505050505050506 0.0723905723905724 1
"6379" 0.0510471204188482 0 0.0137434554973822 0.0196335078534031 1
"6380" 0 0 0 0 0
"6381" 0.0416666666666667 0 0 0 1
"6382" 0 0 0 0 0
"6383" 0.070580474934037 0.00263852242744063 0.0105540897097625 0.0283641160949868 1
"6384" 0.0472813238770685 0.00236406619385343 0.0153664302600473 0.00591016548463357 1
"6385" 0.0563660477453581 0.00729442970822281 0.026525198938992 0.0079575596816976 1
"6386" 0 0 0 0 0
"6387" 0 0 0 0 0
"6388" 0 0 0 0 0
"6389" 0.00892857142857143 0 0 0.0714285714285714 1
"6390" 0.0775862068965517 0 0 0.00862068965517241 1
"6391" 0 0 0 0 0
"6392" 0 0 0 0 0
"6393" 0 0 0 0 0
"6394" 0.102409638554217 0 0.0256024096385542 0.00451807228915662 1
"6395" 0 0 0 0 0
"6396" 0 0 0 0 0
"6397" 0.0670572916666666 0.009765625 0.0104166666666667 0.017578125 1
"6398" 0.0176738882554162 0 0.00342075256556442 0.0136830102622577 1
"6399" 0.104501607717042 0.00803858520900321 0 0.00482315112540192 1
"6400" 0 0 0 0 0
"6401" 0 0 0 0 0
"6402" 0 0 0 0 0
"6403" 0.0509615384615384 0.00480769230769231 0.0115384615384616 0.0125 1
"6404" 0 0 0 0 0
"6405" 0.0742444152431012 0.00262812089356111 0.00919842312746387 0.0374507227332457 1
"6406" 0 0 0 0 0
"6407" 0.106821106821107 0.000643500643500643 0.00579150579150579 0.0398970398970399 1
"6408" 0.144642857142857 0 0.0178571428571428 0.0580357142857143 1
"6409" 0 0 0 0 0
"6410" 0.0516528925619835 0.00068870523415978 0.00413223140495868 0.0130853994490358 1
"6411" 0.102687140115163 0.00383877159309021 0.00863723608445298 0.0239923224568138 1
"6412" 0.0421245421245421 0.032967032967033 0.0604395604395605 0.0842490842490843 1
"6413" 0.12280701754386 0 0 0.0087719298245614 1
"6414" 0 0 0 0 0
"6415" 0.1 0.00704225352112676 0.00211267605633803 0.0338028169014084 1
"6416" 0 0 0 0 1
"6417" 0.114922813036021 0.0137221269296741 0.00857632933104631 0.0265866209262436 1
"6418" 0 0 0 0 0
"6419" 0.032258064516129 0 0 0 1
"6420" 0.0924657534246575 0 0.0291095890410959 0.0462328767123288 1
"6421" 0 0 0 0 0
"6422" 0.109504132231405 0.00137741046831956 0.00757575757575758 0.034435261707989 1
"6423" 0.0703022339027595 0.00197109067017083 0.019053876478318 0.0275952693823916 1
"6424" 0.0284916201117318 0 0.00223463687150837 0.0229050279329609 1
"6425" 0.4375 0 0 0 1
"6426" 0 0 0 0 0
"6427" 0.138513513513514 0 0.00337837837837838 0.0844594594594595 1
"6428" 0 0 0 0 0
"6429" 0 0 0 0 0
"6430" 0.121311475409836 0.00163934426229508 0.0245901639344263 0.0147540983606557 1
"6431" 0 0 0 0 0
"6432" 0 0 0 0 0
"6433" 0.84 0 0 0 1
"6434" 0.0618466898954704 0.00435540069686411 0.039198606271777 0.0139372822299651 1
"6435" 0 0 0 0 0
"6436" 0 0 0 0 0
"6437" 0.179328621908127 0.00176678445229682 0 0.0424028268551236 1
"6438" 0.02 0 0 0.32 1
"6439" 0.103756708407871 0.0152057245080501 0.018783542039356 0.0295169946332737 1
"6440" 0 0 0 0 0
"6441" 0 0 0 0 0
"6442" 0.105921052631579 0 0.00921052631578948 0.025 1
"6443" 0.039010989010989 0.00164835164835165 0.0021978021978022 0.0032967032967033 1
"6444" 0.113636363636364 0 0 0.227272727272728 1
"6445" 0 0 0 0 0
"6446" 0 0 0 0 0
"6447" 0.0100710900473934 0 0.0154028436018957 0.00533175355450237 1
"6448" 0 0 0 0 0
"6449" 0.0280583613916947 0 0.000561167227833895 0.00673400673400674 1
"6450" 0.0518867924528302 0.00606469002695417 0.00943396226415094 0.0350404312668464 1
"6451" 0.1 0 0.4 0.1 1
"6452" 0.0271049596309112 0.00173010380622837 0.000576701268742791 0.0126874279123414 1
"6453" 0 0 0 0 0
"6454" 0 0 0 0 0
"6455" 0.046814044213264 0.000650195058517555 0.00520156046814044 0.011703511053316 1
"6456" 0 0 0 0 0
"6457" 0.115511551155116 0 0.00165016501650165 0 1
"6458" 0 0 0 0 0
"6459" 0 0 0 0 0
"6460" 0 0 0 0 0
"6461" 0.0913793103448277 0 0.00689655172413793 0.0155172413793103 1
"6462" 0.0422740524781342 0.00874635568513119 0 0.189504373177843 1
"6463" 0.117741935483871 0.00806451612903226 0 0.0258064516129032 1
"6464" 0.187919463087248 0 0.0671140939597315 0.0620805369127517 1
"6465" 0 0 0.375 0 1
"6466" 0.0894428152492669 0 0.0234604105571848 0.00733137829912024 1
"6467" 0 0 0 0 0
"6468" 0 0 0 0 0
"6469" 0.182926829268293 0 0 0 1
"6470" 0.06875 0.00535714285714286 0.0285714285714286 0.0116071428571429 1
"6471" 0.0285035629453682 0 0.00356294536817102 0.0118764845605701 1
"6472" 0 0 0 0 0
"6473" 0.0865921787709497 0 0 0.118715083798883 1
"6474" 0.0338541666666667 0.00607638888888889 0.00954861111111111 0.0182291666666667 1
"6475" 0.0639147802929427 0.00599201065246338 0.00266311584553928 0.0366178428761651 1
"6476" 0 0 0 0 0
"6477" 0.17608286252354 0.012241054613936 0.0254237288135593 0.019774011299435 1
"6478" 0 0 0 0 0
"6479" 0 0 0 0 1
"6480" 0 0 0 0 0
"6481" 0.126677852348993 0.000838926174496644 0.00419463087248322 0.0453020134228188 1
"6482" 0.0923392612859098 0.00615595075239398 0.0300957592339262 0.0239398084815322 1
"6483" 0 0 0 0 0
"6484" 0.0524475524475525 0.0013986013986014 0 0.0783216783216784 1
"6485" 0 0 0 0 0
"6486" 0.015625 0.00111607142857143 0.00223214285714286 0.00948660714285714 1
"6487" 0.087087087087087 0 0.0045045045045045 0.0195195195195195 1
"6488" 0 0 0 0 0
"6489" 0.0847989949748744 0.00628140703517588 0.0056532663316583 0.0113065326633166 1
